id;pasta;volume;imagem;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
9867;860111;1;47;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=47&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Camões na gruta de Macau | 567;860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9868;860111;1;77;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=77&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Visita do Rei de Melinde a Gama | 568;860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9869;860111;1;105;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=105&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;"Episódios - Concílio ""Conselho dos Deuses"" | 569";860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9870;860111;1;131;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=131&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9871;860111;1;227;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=227&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Assassínio de Inês de Castro | 571;860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9872;860111;1;473;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=473&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9873;860111;1;493;https://permalinkbnd.bnportugal.gov.pt/viewer/277452/?offset=#page=493&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Vénus aplaca os Ventos e a tormenta | 573;860111;https://purl.pt/44354;https://bndigital.bnportugal.gov.pt//i/?IIIF=/d3/05/2c/6e/d3052c6e-7b7e-4abc-957e-d7c39f1b185f/iiif/cam-272-v_0005.tif/full/!300,500/0/default.jpg;Livro impresso;"Português ; Espanhol ; Italiano ; Francês ; Alemão ; Inglês";;De Portugal à Índia;"trechos que mais se prendem com o assumpto, tirados do poema de Luiz de Camões ""Os Lusiadas"" acompanhados de versões em espanhol, italiano, francez, alemão e inglez";;1.ª ed.;Lisboa : Typ. Castro Irmão;1898;1898;493 p.;;;;Sá, Ernesto Moreira de, 1841-1915, Compilador;;;H.G. 8627 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/860111;Livre
9874;259979;1;10;https://permalinkbnd.bnportugal.gov.pt/viewer/277482/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Desembarque de Gama em Calecut | 574;259979;https://purl.pt/44379;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c8/87/6d/93/c8876d93-3660-46e2-abf6-664dddb4591a/iiif/cam-283-p_0011.tif/full/!300,500/0/default.jpg;Livro impresso;Inglês;;Poems from the portuguese of Luis de Camoens with remarks on his life and writings, notes etc;;;1.ª ed.;London : J. Carpenter;1810;1810;4, 160 p., 1 f. il.;Camões, Luís de, 1524-1580;;;"Strangford, 1780-1855, Comentador de texto escrito ; O'Kuffe, J. G., Antigo possuidor";;;CAM. 283 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/259979;Livre
9875;865247;1;12;https://permalinkbnd.bnportugal.gov.pt/viewer/277488/?offset=#page=12&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Segunda Audiência do Samorim a Gama | 575;865247;https://purl.pt/44369;https://bndigital.bnportugal.gov.pt//i/?IIIF=/19/da/c6/3c/19dac63c-de1a-423d-9ec3-cefde4d3ddc9/iiif/cam-285-4-v_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Italiano;;Intorno al genovese Carlo Antonio Paggi;cenni;;1.ª ed.;Genova : Tip. R. Istituto Sordo-muti;1899;1899;11 p.;Araújo, Joaquim de, 1858-1917;;;;;;L. 14604 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/865247;Livre
9876;397837;1;9;https://permalinkbnd.bnportugal.gov.pt/viewer/272638/?offset=#page=9&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Ilha de Vénus | 576;397837;https://purl.pt/44013;https://bndigital.bnportugal.gov.pt//i/?IIIF=/51/62/51/c6/516251c6-2d04-42df-9ed2-1f79910e6355/iiif/cam-291-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;segundo o têsto da primeira edição de 1572, com as variantes da 2ª edição impressa por Manoel de Lyra em 1584, e acrecentada com dois apêndices por A. J. Gonçálvez Guimarãis...;;1.ª ed.;Coimbra : Imprensa da Universidade;1923;1923;XIX, 3 p., 186 f., 75, 3 p., 2 extratextos;Camões, Luís de, 1524-1580;;;Guimarães, A. J. Gonçalves, 1850-1919, Editor literário;;;CAM. 291 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/397837;Livre
9877;397837;1;27;https://permalinkbnd.bnportugal.gov.pt/viewer/272638/?offset=#page=27&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;397837;https://purl.pt/44013;https://bndigital.bnportugal.gov.pt//i/?IIIF=/51/62/51/c6/516251c6-2d04-42df-9ed2-1f79910e6355/iiif/cam-291-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;segundo o têsto da primeira edição de 1572, com as variantes da 2ª edição impressa por Manoel de Lyra em 1584, e acrecentada com dois apêndices por A. J. Gonçálvez Guimarãis...;;1.ª ed.;Coimbra : Imprensa da Universidade;1923;1923;XIX, 3 p., 186 f., 75, 3 p., 2 extratextos;Camões, Luís de, 1524-1580;;;Guimarães, A. J. Gonçalves, 1850-1919, Editor literário;;;CAM. 291 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/397837;Livre
9878;397837;1;404;https://permalinkbnd.bnportugal.gov.pt/viewer/272638/?offset=#page=404&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Camões na gruta de Macau | 567;397837;https://purl.pt/44013;https://bndigital.bnportugal.gov.pt//i/?IIIF=/51/62/51/c6/516251c6-2d04-42df-9ed2-1f79910e6355/iiif/cam-291-v_0000_000005.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;segundo o têsto da primeira edição de 1572, com as variantes da 2ª edição impressa por Manoel de Lyra em 1584, e acrecentada com dois apêndices por A. J. Gonçálvez Guimarãis...;;1.ª ed.;Coimbra : Imprensa da Universidade;1923;1923;XIX, 3 p., 186 f., 75, 3 p., 2 extratextos;Camões, Luís de, 1524-1580;;;Guimarães, A. J. Gonçalves, 1850-1919, Editor literário;;;CAM. 291 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/397837;Livre
9879;277515;1;1;https://permalinkbnd.bnportugal.gov.pt/viewer/273872/?offset=#page=1&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Visita do Rei de Melinde a Gama | 568;277515;https://purl.pt/44217;https://bndigital.bnportugal.gov.pt//i/?IIIF=/0a/e2/5b/82/0ae25b82-9f91-4725-b06f-88317ff44913/iiif/cam-297-2-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Três excerptos dos Lusíadas;;;Ed. bilingue português latim frente a frente;Lisboa : Lallemant Fréres;1875;1875;XVI, 19 p.;Camões, Luís de, 1524-1580;;;Viale, António José, 1806-1889, Tradutor;;;L. 3672//6 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/277515;Livre
9880;865420;1;8;https://permalinkbnd.bnportugal.gov.pt/viewer/277739/?offset=#page=8&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;"Episódios - Concílio ""Conselho dos Deuses"" | 569";865420;https://purl.pt/44401;https://bndigital.bnportugal.gov.pt//i/?IIIF=/20/aa/8d/69/20aa8d69-e05b-40db-af08-a1e289bc29f4/iiif/cam-298-v_0009.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusiadas;poema epico;;1.ª ed.;Paris : na Livr. Europea de Baudry;1846;1846;;Camões, Luís de, 1524-1580;;;Fonseca, José da, 1788-1866, Autor da introdução, etc.;;;CAM. 298 V.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/865420;Livre
9881;321756;1;12;https://permalinkbnd.bnportugal.gov.pt/viewer/273879/?offset=#page=12&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;321756;https://purl.pt/44033;https://bndigital.bnportugal.gov.pt//i/?IIIF=/70/be/ef/88/70beef88-9bbc-4c36-8a1f-3d782ff449eb/iiif/cam-301-p_0000_000007.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;O Memorial de Camões;registo de anniversarios e lembranças;;1.ª ed.;Lisboa : Typographia da Companhia Nacional Editora;1892;1892;287, 1 p., 1 extratexto;;;;"Costa, José Fernandes, 1848-1920, Compilador ; Pedroso, João, 1823-1890, Ilustrador ; Ulrich, João Henrique, 1851-1895, (Obsoleto)";;;CAM. 301 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321756;Livre
9882;321919;1;31;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=31&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Assassínio de Inês de Castro | 571;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9883;321919;1;35;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=35&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9884;321919;1;39;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=39&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Vénus aplaca os Ventos e a tormenta | 573;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9885;321919;1;40;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=40&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Desembarque de Gama em Calecut | 574;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9886;321919;1;41;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=41&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VII | 563;Episódios - Segunda Audiência do Samorim a Gama | 575;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9887;321919;1;52;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=52&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos VIII | 564;Episódios - Ilha de Vénus | 576;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9888;321919;1;58;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=58&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IX | 565;Episódios - Audiência d’El-Rei D. Manuel a Gama | 577;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9889;321919;1;92;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=92&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos X | 566;Episódios - Camões na gruta de Macau | 567;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9890;321919;1;115;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=115&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos I | 557;Episódios - Visita do Rei de Melinde a Gama | 568;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9891;321919;1;139;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=139&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos II | 558;"Episódios - Concílio ""Conselho dos Deuses"" | 569";321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9892;321919;1;155;https://permalinkbnd.bnportugal.gov.pt/viewer/273869/?offset=#page=155&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos III | 559;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 570;321919;https://purl.pt/44111;https://bndigital.bnportugal.gov.pt//i/?IIIF=/7b/16/10/8f/7b16108f-ecc6-4dee-a50e-819649a15a89/iiif/cam-309-p_0000_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Espanhol;;Poesias líricas;;;1.ª ed.;"Sevill ; Imprenta de E. Rasco,";1895;1895;XXI, 1, 481 p.;Lamarque de Novoa, José;;;Ruiz de Apodaca, Fernando Gabriel, Autor da introdução, etc.;;;CAM. 309 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/321919;Livre
9893;322212;1;7;https://permalinkbnd.bnportugal.gov.pt/viewer/277738/?offset=#page=7&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos IV | 560;Episódios - Assassínio de Inês de Castro | 571;322212;https://purl.pt/44395;https://bndigital.bnportugal.gov.pt//i/?IIIF=/18/73/81/bc/187381bc-a42f-4c0a-bc9b-c0a94f8c8b89/iiif/cam-311-p_0001.tif/full/!300,500/0/default.jpg;Livro impresso;Inglês;;CXXIV Sonnets;;;1.ª ed.;"London : John Lane ; Boston : Copeland & Day";1896;1896;147, 1 p.;;;;Garnett, Richard, 1835-1906, Tradutor;;;CAM. 311 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/322212;Livre
9894;322214;1;10;https://permalinkbnd.bnportugal.gov.pt/viewer/273912/?offset=#page=10&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 572;322214;https://purl.pt/44114;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/e8/93/e6/5be893e6-c289-4b66-841b-878b12434034/iiif/cam-312-p_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Alemão;;Magazin der Spanischen und portugiesischen litteratur;;;1.ª ed.;Weimar : In der Hoffmannischen Buchhandlung;1780;1780;4, 412 p.;;;;"Bertuch, Friederich  Justin, 1748-1822, Editor literário ; Geyser, Ilustrador";;;CAM. 312 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/322214;Livre
9895;322214;1;271;https://permalinkbnd.bnportugal.gov.pt/viewer/273912/?offset=#page=271&viewer=picture&o=info&n=0&q=;Imagens | 554;Cantos - Cantos V | 561;Episódios - Vénus aplaca os Ventos e a tormenta | 573;322214;https://purl.pt/44114;https://bndigital.bnportugal.gov.pt//i/?IIIF=/5b/e8/93/e6/5be893e6-c289-4b66-841b-878b12434034/iiif/cam-312-p_0000_000010.tif/full/!300,500/0/default.jpg;Livro impresso;Alemão;;Magazin der Spanischen und portugiesischen litteratur;;;1.ª ed.;Weimar : In der Hoffmannischen Buchhandlung;1780;1780;4, 412 p.;;;;"Bertuch, Friederich  Justin, 1748-1822, Editor literário ; Geyser, Ilustrador";;;CAM. 312 P.;CAM500;http://id.bnportugal.gov.pt/bib/catbnp/322214;Livre
